id,name,new_id
17559807707,Allende,4782
193272380789282,Bob Goodlatte,5031
59627025578,Christian Estrosi,2441
252392708264966,Akinwunmi Ambode,3890
534242786681792,Mark Harper,1619
36222173596,Mary Norwood,75
569247036427063,Enza Blundo,3488
318488544865632,Shah Mehmood Qureshi,5058
688557897863747,Wade Noonan MP,3817
118018648683989,Natalie Pawlik,2488
30817324060,Amir Khadir,563
179326165451798,Cristina Cifuentes,187
547698145253905,Barbara Hendricks,4180
274102972728043,Matt Keogh,3121
620464327970113,Christian Haase,3573
1658271361115551,Ngaree Ah Kit: Member for Karama,1702
190736341067740,Tobias Volz,4823
297511687070414,Leeanne Enoch MP,1578
63973651067,Mark Reckless,5283
352049611577164,"Dagmar Freitag, Mitglied des Deutschen Bundestages",1053
145118799207519,Daniela Schmitt,1270
126360456507,Matthias Hauer,617
1586699104972808,Valentin Abel,5177
27032465985,Jan Philipp Albrecht,2105
707231969368144,DELI Andor,4098
1587501794851407,Flavio Tosi,5640
186985648081724,Mark Butler MP,3489
467555009943362,Hugo Leal,4043
487445514669670,Petr Fiala,3636
110417012355611,Jamie Parker MP,5266
177161812331407,Jagmeet Singh,3502
220778897969256,Zeca Dirceu,749
671477766298810,Thomas Rachel,1288
333360370190771,James Kelly MSP,461
128497919916,Tony Pua,1820
77590795932,John Kasich,357
276012652742134,Dr Rosena Allin-Khan,3255
272107646161182,Mian Shehbaz Sharif,785
1916219315277733,Michael McCormack MP,3696
422065101256863,Janette Walker,2625
361284087315481,Walney Rocha,5717
204906209558507,Hermann-Josef Tebroke,2978
450071458391451,Delegate John Bell,4526
1090802074266942,Ong Teng Koon,2090
1395158587454793,Derek Fildebrandt,2468
801042766652957,Deputado Lancaster,4738
386362281469092,Will Quince MP,1667
942949079130982,Dr. Jan-Marco Luczak MdB,1605
122914214403298,Roberto Freire,4311
415569005126081,Angela Freimuth MdL,1533
375940632464690,JHC,3570
99030159508,"Gero Storjohann, MdB",3740
253355901456286,Angelika Mlinar,711
439160296154637,Marek Plura,1722
399718590123009,Alan Abela-Wadge,557
155404644620040,Marco Scibona Cittadino in Senato,1042
114833761835,Dan Patrick,1734
583239245029338,Matteo Dall'Osso,4455
103072239832731,John-Paul Langbroek,3644
129843674997,Friends of BN - Barisan Nasional,2954
1665334250371028,Sylvia Lim,5513
143269652360593,Fulvio Martusciello,5070
148350148550802,Kailash Vijayvargiya,3143
228793677312107,Rejane Dias,5196
502468739816073,Casildo Maldaner,4208
265197563978169,Hamish Walker MP for Clutha-Southland,1531
8101109811,Bill Frick,1457
778443008895694,Chris Hayes MP,4943
769939683063813,David Parker,2603
144189409008536,Andrew Little,1699
1619528691651829,Johann Wadephul,940
39332914673,Martin Horwood,4051
490906667766035,Sven Schulze,3761
171601117783,Kelly O'Dwyer,3094
155201831260401,Pedro Uczai,3758
1728674760702848,Mireille Jean,2763
744802515627357,Burkard Dregger,2097
212373730233,Jason Chaffetz,5339
515285941922173,Klaus Holetschek,1899
1501236886772782,Wellington Fagundes,1260
1425092494372471,Alejandro Finocchiaro,2145
325227794269092,"Rachael Harder, MP",165
146120775404532,Khairy Jamaluddin,555
242487755774110,Karlheinz Kopf,1118
128539433945451,Edivaldo Holanda Junior,3416
595173073854280,Andrew Barnhill for North Carolina,1411
141494445878137,David Penchyna,1991
883308571799739,Dennis Nusser,2250
400229430024560,Victoria Atkins,1120
273762566417823,Martin Whitfield MP,2109
553734458071369,Deputado Federal Arthur Lira,4141
1452632708336329,Mette Hjermind Dencker,3467
498669876982321,Artis Pabriks,2313
261006794329325,Constance Le Grip,597
448080838546739,Roberto Robaina,3951
362652087276208,Jewell Jones for State Representative,3838
582046848590572,Jason Woodforth - Former MP For Nudgee,1582
8893256126,Siv Jensen,3796
184126388301058,Dilek Kolat,5042
368066446644310,Rainer Hable,3907
335584086555989,Nina Scheer,5781
418341241682278,Adam Afriyie,5593
164732333974889,Steve McCabe MP,4704
123488374379680,Ken Paxton,3922
922144101142891,Chon Orihuela,799
1429436547338406,Senator Chris Ketter,766
385219224834647,Simone Morgado,839
1461320484097665,Andy Richards for South Barwon,665
106350006642,Winfried Hermann,3777
187869627968575,Roberto Tripoli,5004
376192639191660,Manohar Lal,3454
139479770800,Rep. Andrew O. Brenner,4771
360282804039745,Reinaldo Azambuja,2228
420783138083459,Cora van Nieuwenhuizen,844
229474257118871,John Hathaway,1761
167516796736200,Norbert Kartmann,3841
580958688640416,Anne Kuik,5794
705268979495371,Annette Lehmann,5254
225436390816202,Danny Freymark,5613
1020802664670984,Llew O'Brien MP,1785
661090434099798,Richard Bartsch,1934
353492111467605,Julio Garro,1646
947007518669446,Jaime Andrade - IL State Representative,5649
804914612993910,Doug Robinson,5875
154747808037068,Colbert Martins Filho,2635
1623327601224699,Christoph Dohmen,365
119707748062556,Ron Johnson,3959
434013326688765,Usman Dar,554
693005044097795,Florent Marcellesi,1587
424862620880565,Sam Hibbins,671
403750893040309,Jorge Bittar,2336
425879067570544,Florica Chereches,2284
186003105812,Nora Berra,1839
365074446889883,Ronaldo Benedet,2378
1563878917183602,Fernando Holiday,1108
115860868813225,Stephen Paul MdL,3791
267733709985868,Floriano Pesaro,1103
597902120327040,"Martin Shields, Member of Parliament",1061
515338715236513,Trine Bramsen,399
146147165545321,Emmi Zeulner,1606
669306863144908,Alberto Esquer,3703
310731772300456,Marie-George Buffet,584
770005373076712,Esteban Penayo,3208
1130788947028509,Nicole Langer,4919
169479190984,Congresswoman Sheila Jackson Lee,4213
207425149422656,Ben Sasse,3529
644670568877133,Christine Jones,3532
75969208461,Martin Schulz,1474
208396769361693,Sarah Newton,5858
175119619168907,Samy Gemayel,1176
555842074449519,Johannes Fechner,1017
250684105072363,Tony Pasin MP,1396
427554730643,Renata Polverini,5287
695325067186897,Zeca Cavalcanti,861
121538151580066,Peter Kraus,77
174051195978595,Ismail Omar Guelleh,151
370174663083749,MP Gord Brown,3297
1433969203488643,Arnaldo Jordy,1810
440809762672002,Anthony Byrne,3588
611607788961566,Phil Hogan,2937
231252126891977,Simon Harris TD,5894
135179350225,Thomas Hacker,2256
195774537238903,Assis Carvalho,443
348979855478911,Esra Limbacher,3735
566186713461681,Wilfred Madius Tangau,2382
1542844622636278,Mayor Matt Burnett,227
29772986591,Margrethe Vestager,2641
981195631909269,Stuart McDonald MP,1146
537762462924537,Anthony Albanese MP,5855
610012855796352,Sharon Hodgson,115
240389652640691,Marinha Raupp,5338
53473457928,Richard Harrington,2556
360115680671622,Ralph Lenkert,5505
896624643805266,Christian Hartmann,742
191561217557399,Enda Kenny,3148
1557016201213611,Heike Taubert,2883
807068562657385,Kate Young,750
472741216092182,Philippe Couillard,4
487300758065559,Christophe Lacroix,3786
140644459281900,Eva Nassif,453
237804497979,James Gray,2031
1613749885512173,Deputada Maria Helena,1910
111308555704741,Warren Entsch MP,4156
492150400807824,Frans Timmermans,2472
25923864548,Gianni Pittella,3344
927205870682630,Reinhold  Mitterlehner,3078
106040332771025,Hasip Kaplan,4401
1651554231738028,Vytenis Andriukaitis,4394
138123739691583,Karina Gould,5635
283546401758265,Nadeem Farooq,4283
179735875375024,"Geoff Lee - MP, Seat of Parramatta",3699
159146399594,Mike Capuano,4049
260620527360604,Christof Rasche,4198
481514828683669,Dr.Indira Hridayesh,4151
254904331260199,Rosane Ferreira,3764
215381318588032,Jovair Arantes,4013
512699115420839,Senator Dean Smith,2817
10128918116,Gavin Newsom,1744
124408587628677,Michele Dell'Orco,2242
175682245838025,David Elliott MP,3200
362320030529331,"Arne Lietz, SPD",5495
686040761413498,Ganesh Singh,2194
241134712591508,Adam Szejnfeld,928
135907239839461,"John Vanthof, Timiskaming-Cochrane",1895
128657703838969,Vicentinho Alves,1679
236632999683304,Ramona Pop,4679
680825728745786,Leni Breymaier,3043
164989570358629,Julian Sturdy MP,1317
468241373195655,Luciano Cartaxo,5067
1467181276866442,Wolfgang Tiefensee,1811
826280474064973,M Venkaiah Naidu,2616
536953743022254,Hans Wilhelm Reiners,1123
7357041101,Tammy Baldwin,466
1598423250393840,Nikolaj Amstrup,4224
175651149274955,Rodrigo Rollemberg,4426
51233352942,Carole Poirier,5038
598494860174369,Alejandro Guevara Cobos,4636
18724432959,Omar Alghabra,2032
110342399092578,Jake Raburn,4800
110373865639447,Chris Sununu,3616
41602295780,Jennifer Beck,1834
544517542228191,Elena Fattori Senato M5S,2259
272988209443,Royston Smith MP,47
448533501875403,Ken Wyatt,937
598823786835151,Antonio Carlos Biffi,5032
1778237112425664,Gereon Wolters,1289
290721534331298,Anna Ascani,3424
259343267436363,Representative Ed Thompson,1052
158532174266173,Steven Marshall,2942
38316716925,Erion Veliaj,2376
452791271501462,Kheira Bouziane,2152
1433929133492494,Renata Abreu,418
197737020257085,Rep. Cedric Richmond,5316
520798404655508,Baleia Rossi,2678
161237944026605,Cadan ap Tomos,3251
277651445722136,Wolfgang Aldag,2026
113787399151238,Astrid Mannes,2560
232384033932443,Franz Schnabl,3191
12411993651,Dr. Mahathir bin Mohamad,5407
267355993364315,Bernardo Rossi,4046
322652114566677,Carsten Linnemann,2879
1461991500699577,Hauke Jagau,659
224476247605395,Dep Pr Jefferson Campos,3013
431308916919365,Luke Howarth,568
1386598984894087,Yasmin Fahimi,3281
135383693338249,Ralf Kapschack,1756
424159230945271,Christel Schaldemose,4829
398434416879875,Ronaldo Caiado,4877
257839587734758,Miguel Pizarro,2452
788385304507966,Joe Kelly MP,5455
33878727801,Russ Hiebert,4296
554153017969006,Marian Wendt,441
417190345046451,Colin Brooks,5608
405390289599411,Theo Clarke,4748
1848713238696837,Alexandra Hiersemann MdL,3872
1443106535933598,Stephen Fuhr CD MP,305
54172246106,Rand Paul,4473
215042440427,Elisabeth Morin-Chartier,5066
184948081656256,Paulo Foletto,85
182928775083239,Tan Chuan-Jin,2853
657695317603107,Joachim Schuster,2358
128233564041320,Thomas Spies,5195
1807246156166520,Martin Rivoir,5424
326674124027240,Johan Vande Lanotte,2473
252959821498182,Matteo Orfini,334
59788447049,Angela Merkel,3576
131204910275855,Helmut Holter,4315
31116589096,Andre Carson,5530
363184810447890,Jarrod Bleijie MP,5545
340920355994043,Mark Takai for Hawaii,2686
324506647569983,Olivier Faure,1740
130379153641715,Pedro Pablo Kuczynski,4715
410435982484545,Councillor Jared Cassidy,4641
460482267395695,Josh Bull MP for Sunbury,2527
368683026622877,David Burrowes,5607
114366111977535,Deputado Chico Lopes,738
148124972059932,Joanne Ryan MP,3242
1413037662325260,Raghubar Das,3442
220344820407,Manlio Fabio Beltrones Rivera,3726
108580275872395,Stuart Nash MP,4565
1742663025978076,Bill Weld,4947
959753650718784,Mick Murray,4164
175082279363672,Councillor Krista Adams,4645
472599689533332,Yannick Jadot,1065
1434937426759736,Jean-Denis Girard,3721
190639901094228,Josef Muchitsch,2278
140216212665755,Kordula Schulz-Asche,2480
1484611188417871,Omar Fayad,4697
764166410395022,Walter Nussel MdL,5790
1648869778670423,Marine Brenier,3138
586024991410061,Delegate Marcus B. Simon,2095
344749942272795,Jo Haylen,5308
1828899774048473,Jesse M. Fullington,1874
1492151694349820,Dave MacKenzie,3983
120537424633927,Henna Virkkunen,1459
79297863789,Margarita Zavala,4475
43232479266,Brad Wall,3357
273666749408271,Alfred Sauter,1634
650154655016822,Marco Antonio Bernal,4805
390713074428636,Laurent Baumel,1964
112477522422248,David Collado,4908
798227683607349,Louise Schack Elholm,143
404792672934147,David Earl Williams III,4127
136191876445102,Alex Salmond,2502
130030637013040,Didem Engin,4093
191151434373471,Senator Sue Lines,1142
678827812160398,Alex Nuttall MP,160
147894618876725,Liam Byrne,4960
1675394899406675,Annalena Baerbock,5151
680889875389503,Peter Hofelich,4285
867613930012858,"Marco Weber, MdL",3025
477764842273479,Laura Bottici - Movimento 5 Stelle,2731
1636686689918879,Michael Frieser,4444
1428262624085928,Kapil Sibal,3333
302158106494053,Katja Suding,202
242587982844306,Angela McArdle,3784
139691649380518,Gai Brodtmann,2249
81393410085,Matthias Heider,4464
584677634909297,Benito Gama,1657
740593499286362,Alexander Radwan,1986
1498162907164097,"Cathay Wagantall, M.P.",845
5869598305,Jean Lambert MEP,5461
152534811624066,Bacelar,3104
1245757778822692,Ute Meiers,1674
194608697308411,Tia Eron,5398
1469005736672238,Daniel Dalton MEP,5708
401006200007303,Silke Launert,1946
56221866936,Piero Fassino,1237
275283499191111,Sadiq Khan,529
154165864657660,Nia Griffith,5302
580813708692882,Davi Alcolumbre,631
341431305970091,"Pat McGuire, State Senator",1528
311890005553741,Nico Wehnemann (DER Politiker),5275
345653475580468,Don Huffines,1167
63215533503,Hubertus Heil,5797
714605368619727,Alfredo Cornejo,2343
1560475530869567,Les Jones,2754
73676817966,Danny O'Donnell,285
112644178745600,Massimiliano Salini,1131
197823573580439,Dennis Robertson SNP,1423
385534454957920,Stuart Donaldson,342
193830102694,Rathika Sitsabaiesan,1764
631521366944793,Brandon Lewis,2027
782367695212454,David B. Hanson,715
420735501338106,Assemblyman Steve Hawley,273
744421408939715,Eleni Petinos MP,1385
149905838422594,Bill Schuette,2710
115059051849652,Senator Nigel Scullion,4815
227292860644574,Sebastian Czaja,5752
590702264309396,Marc Miller,4016
115906901777839,Stuart Ayres,1328
116913598321982,Councilman Jim Wood,3953
342721372735407,Christian Flisek,3335
1436991696520809,Angela Pitt - Airdrie MLA,3273
666103586798764,Paul Calandra,2820
240524219428168,Jeremy Hunt,2093
55574168445,Axel  Fischer,158
107540789270825,Flor Ayala,1135
144619715634355,Iracema Portella,1669
233038883480385,Salahuddin Rabbani,4592
133612666671985,Werner Kogler,3867
286890596340,Senator Richard J. Ross,1084
25907150761,Rodrigo Medina,2964
1381456708739940,Piter Robledo,1604
121696644573444,Teo Ho Pin,1879
268863990220033,Senator Grant Mitchell,1345
6596078916,Joe Courtney for Congress,2092
1400602380214173,Albert Stegemann,1427
1411645415522689,Ernst Dieter Rossmann,416
128314543929691,Mateo Isern,4089
744468419028785,"Bob Saroya, MP",1797
707006229322915,Jude Perera,1282
1404888666493762,Darin LaHood,5332
780168378699427,Michael Cramer,3646
150255771679533,Karen Andrews MP,5678
547447862002921,Tancredi Turco,223
555803774486872,Marcio Bittar,437
1436170489968000,Vicente Fox Quesada,2477
117871478407495,Craig Kelly,60
345537648863136,Cidinho Santos,1815
126757844037449,Tulip Siddiq,2186
100625493385,Albert Rupprecht,5747
121658954562795,Mark Gerretsen,2828
43761823033,Horst Seehofer,5052
349925051862391,Senador Raimundo Lira,627
807771175956127,Sonia Sidhu,2154
1413508688910212,Christian Lange,1062
532356776942630,Kevin McCormick,4281
337384159797886,"Dr Lisa Cameron MP  East Kilbride, Strathaven & Lesmahagow",4562
44833802365,Anders Samuelsen,394
1405292199764216,Eugenio Govea,4497
334810013335023,Aluisio Mendes,5804
273781809343070,Jasbir Sandhu,4931
135967786490954,Dalva Figueiredo,4287
558618490903477,Arthur Oliveira Maia,1236
638247852865845,Karl Lauterbach,5582
151576364966353,Rafael Motta,4531
660889083984696,Iqra Khalid,2752
155064488243915,Holger Schou Rasmussen,2252
626733084089391,V Muraleedharan,1261
732713603447479,John Erskine for the Highlands and Islands,2728
410579102465140,Cathy McLeod MP Kamloops Thompson Cariboo,5734
15351475322,Cathy McMorris Rodgers,5010
464650286932127,Sybille Benning,1478
144378322277616,Elena Bastidas,3936
633403696686867,Jean-Pierre Decool,1789
46425417321,Ingbert Liebing,1747
635959036592480,Andreas Steier,3049
175988732360,Laurent GRANDGUILLAUME,5253
331049136995898,Alejandro Etienne,2889
1502130603331827,Nicolas Marceau,777
106661336201242,Heinz K. Becker,2607
183895435351,Brigitte Zypries,1853
1842839519276113,Simon Ramsay MP,2035
1441985446047092,Kelly Ellis,5064
506849942658927,Jonathan Edwards - Plaid Cymru,4432
568211313345832,Tino Schopf,3223
107359612629511,Rachida Dati,5262
60881841463,Gabriela Michetti,2088
39194541779,Graham Watson MEP,2921
106156512841294,Iara Bernardi,657
530069377053107,Henrik Sass Larsen,5249
552968198133394,Peter Dutton,1025
167344481105,David Rachline,1601
567814099965388,Don Brown MP,980
255561140084,Panos Kammenos,347
313433438777354,Michael Donth MdB,5178
1400861513514565,Samantha Dunn MP,5428
377947178928550,Maik Beermann,456
437061983081013,Ryan Zinke,833
1089491811146530,Andrea Stullich,1209
205968579820766,Robert F. Martin,5050
612601668757620,Peter Beyer,4849
273244236216106,Bernadette Jordan,5494
212438768953730,Benjamin Grimm,1902
69983322463,Ted Cruz,3048
450568105101647,Theresa Villiers,2596
619908708100347,Santi Fisas,4875
672925416086300,Jose Stedile II,1567
171011109641961,Ana Perugini,4407
542460722599496,Thomas Mann MEP,4003
10795878252,Leung Kwok Hung,345
103258375775,Bohuslav Sobotka,3271
510567029086991,Tim Aker MEP,1203
1535717023372339,David Lidington,3900
416435368432634,Dr. Christoph Bergner,907
333515650184221,Harjit Sajjan,2412
1418302308452871,Tim Loughton MP,478
106772616013219,Reiner Haseloff,4711
352480271594944,Marc-Philippe Daubresse,5436
224684514243482,Tom Cotton,5334
265493566895039,Francine Charbonneau,2387
292602604891,Josh Frydenberg,5055
246704148702671,Valadares Filho,4724
303151149846960,Brad Trost,812
581272592009699,Andi Mailath,3434
481606878577149,Shinjiro Koizumi,3074
448309798634823,Senator Gabrielle McFadden,1428
210239532509087,Fabio De Masi,1814
1647788752133006,ASF Bundesvorstand,4257
54497594909,Tobias Hans,3617
363599830408653,Mirella Liuzzi - Portavoce M5S,4125
282383501941585,Jati Sidhu,4244
400096636776125,Paola Nugnes Cittadina al Senato con il  M5S,2161
251898414895342,Ronaldo Zulke,776
1458995437669687,Mustapha Khalfi,615
53388213256,Vincenzo De Luca,5712
242203675837625,Pat Breen,3196
488554211154752,Florian Rentsch,4379
1378475199062222,Stephen Metcalfe,4493
1490457217880377,John Pesutto MP Member for Hawthorn,3768
364409693629796,Jens Brandenburg,5060
229981387154350,Miguel Lifschitz,4616
833522900042388,Barbara Keeley,118
7711496179,Irene Mathyssen,1083
118177008336880,Jorge Boeira,2980
289772047815421,Miguel Castro Reynoso,3847
735998206442796,Priyanca Radhakrishnan,5769
383981165014564,Zeca do PT,5095
130002763697204,Gaetano Quagliariello,3525
270853452975844,Sean Kyne TD,3659
461662250673133,Herbert Woerlein,1624
191118927584830,Brad Battin MP,4193
1525400937746202,Matt McEachan,3671
229210687246118,Michael Cooper,692
145002902209698,Henner Schmidt,3194
1572167046404454,Christofer Fjellner,1143
137746666253194,Ann Kirkpatrick,4976
7838176883,Carol Shea-Porter,1019
292142330891255,Claire Baker MSP,3517
100503366704295,Kalraj Mishra,1285
234239623440650,Christoph Bernstiel,1881
642488132534201,Julian Brazier,5890
1398771987010666,Juan Pablo Arenaza,3910
519955534809767,Jyrki Katainen,505
90458392990,Nicolas Dupont-Aignan,454
549488612106846,Silvia Breher,4558
1525742567673804,Tommy Sheppard MP,4400
57558291808,Kwanza Hall,3960
1008920055906510,Monika Lazar,219
19752301664,Francis Scarpaleggia,2426
228515577191157,Andreia Zito,1532
345314058912732,Tim Pallas,3162
172653856237719,Liza Harvey MLA,1862
1639209033065609,Marc Blondin MdL,4656
772753932807992,Chico Leite,1216
73225990795,Alfonso Prat-Gay,5286
248404171920331,Philippe Courard,896
127457477096,Pier Luigi Bersani,3069
234742706733381,Ramkarpal Singh,59
109194469168681,Mark Spencer,3998
304641956339988,Dr. Baburam Bhattarai,4502
820539081301513,Barbara Loth,1346
135022996525772,Annette King of Rongotai,860
567712886701894,Lincoln Chafee,2945
159597424207730,David Perdue,4803
44651868053,Paolo Coppola,5160
1465432700385803,Ben Lobb,5625
42479923924,Karel Schwarzenberg,2344
45040294859,Sascha Binder,4265
720196201354271,Gary Blackwood MP,911
195872457286915,Andreas Pitsillides,4683
1461601260747556,Ronaldo Nogueira,2747
163394517142776,Elie Aboud,600
249347755227370,Alexandre Valle,2643
7148402398,Navdeep Bains,5483
1517446455195636,Catiuscia Marini,5518
1476093456033410,Dr. Boris Weirauch MdL,1753
519513704828833,Lucy Frazer,713
194997200845312,Giorgi Kvirikashvili,5624
57275787810,Benoist APPARU,1923
319762958037697,Mark Eyking M.P.,2338
408327562984,Richard Burden MP,4888
956421597763086,Erik Marquardt,997
1655654348042362,Lloyd Longfield,2240
6229329915,Rodger Cuzner,371
604028822974212,Magno Malta,1163
326547057406777,Annie Genevard,5313
69078343764,Peter Simon,4470
1162911363792455,Volkan Baran MdL,5824
1748987905392634,Peter Habel,2983
494458820590374,Sara Paglini,5677
125627804305487,Rick Wilson,3367
162499043929331,Jane Prentice,2072
1495438597338046,Pamela Goldsmith-Jones,2386
457682787636207,Gerald Loacker,905
291423897690447,Viviane Reding,1513
79647730686,Axel Knoerig,4996
1070189742998463,Triny Vaca,1020
139984829847228,Jens Niklaus,1031
105536222854307,Steeve Briois,5740
649066905134402,Anthony Housefather,4694
329094240615173,Douglas Chapman MP,2740
1442757452689442,Teresa Piotrowska,1487
520449877993541,Raul Pont,4841
778894725493839,Ginette Petitpas Taylor,2422
162108480495551,Carlos Minc,1433
301814029885718,Deputado Toninho Wandscheer,1503
193123080790778,Stefano Fassina,4577
312862592077144,Franz Josef Pschierer,623
568332456544545,Stefan Schostok,3404
107859172612993,Anna Wasilewska,4254
1497428263868932,"Patrick Grady, MP for Glasgow North",1162
400957796603490,Acir Gurgacz,4009
876000515751444,Angus MacNeil MP Na h-Eileanan an Iar,5811
541033185979612,David Davies MP,2069
422688604450772,Maguito Vilela,5170
144133758992421,Joe Donnelly,2995
246749105380856,Enrique Reina,4355
585288621599074,James Brokenshire,1896
735357479848625,Dr Shane Reti MP,508
656329671073088,Luke Hartsuyker MP,4323
355062777938167,Carla Ruocco,39
1552091645060509,Regina Sousa,1701
340189926157676,Jeppe Bruus,5063
299511650083944,A. Donald McEachin,4650
849106955164780,Wolfgang Sobotka,4294
411352612274884,Kristy Debono,130
368828786632197,Steven Paterson SNP,4734
432933006819508,Norbert Barthle,3022
175217769351510,Bill Tilley MP,435
260243057400620,Dr. Tina Pannes,4237
368634453338332,Thomas Danielsen,1875
146943768707239,"Norbert Geis, Rechtsanwalt",3019
150300238338551,Adam Bandt,4175
379230975548013,Bea Diallo,4200
982359808450237,Pablo Zalba Bidegain,1383
514370775331119,Chris Penk,2273
9294083644,Ricardo Lagos,5454
143379055723073,Beatrice Lorenzin,3091
407196362684005,Cathy O'Toole MP,2524
497992153678490,Enrique Serrano,3109
201776689989732,Dr Julia Reid - MEP UKIP,3371
1171071896319860,Peter Katsambanis - Liberal Member for Hillarys,5502
307790152638248,Alexander Saipa,1404
131323986885201,Senator Helen Polley,2713
1468995900001859,Pier Paolo Baretta,3625
308313479373888,Andrew Stephenson MP,4640
14064064197,Rob Oliphant,1033
1632661713611931,Jakob Engel-Schmidt,632
202407196529741,Sue Bernal,916
1463443517223627,Marco Zullo,2342
115908038555670,Florian Post,5525
568027523319274,Dame Caroline Spelman MP,269
593292404082611,Manfred Pentz,2132
675262355856034,Steffi Lemke,4211
832937943501576,Florian Braun,524
1534682943444716,Eneko Goia,4029
71101986956,Salvatore Iacolino,3860
1526982304272883,Daniel Sieveke MdL,821
337960289626083,Vinod Tawde,4824
244554088906469,William Samoei Ruto,5851
362437290495506,Cornel Popa,649
126892407417157,Raymond Walk,4880
239023542869472,Salahuddin Ayub,1336
139085289609798,Sebastian Steineke,4195
329063703957074,Marion Gentges,3628
585397244811889,Donna Petrovich,4202
390374047708572,Wasny de Roure,5427
6781166087,Bob Casey,4544
101004083330217,Miguel Haddad,5741
717707264961942,CM Madhya Pradesh,2108
69153026654,Jerzy Buzek,5279
1428631237394705,Brett Hudson MP,44
325228170920721,Laura Boldrini,3127
157050574354851,Ameya Pawar,2680
156585361184846,Arne Boelt,1105
344997808896564,Chris Collins,5631
595930427204715,Tasmina Ahmed-Sheikh,1655
566554096689357,Marjorie Decker,4492
363419813737888,Jean Kuhlmann,5429
386186634865927,Seema Kennedy,2078
366410116739325,Seybah Dagoma,2267
105303096209329,Patricio Di Stefano,2204
1484785115074579,Shobha Karandlaje,731
176789922364429,Steve Daines,2790
62058563854,"Dr. Peter Liese, MdEP",2520
136836306502867,Amran Hussain,218
741275155906327,Mary Ann Lisanti,5651
168385136642204,Afzal Khan MP,3379
932644876819173,Shabana Mahmood,1192
829055227215969,Lawrence Costa MLA: Member for Arafura,3003
400769423335049,Mendes Thame,4388
226774424126627,Wolfgang Hellmich,210
101073067465,Ramiro Tagliaferro,1332
498966216976478,Marco Schmitz MdL,1854
643356269204053,Azeez Rahim,3820
169084909901702,Lojze Peterle,4056
463264573811876,Neil Findlay MSP,5020
112864962064511,Mimi Walters,2241
1627521694195438,Sean Fraser,4409
87138297726,Marco Pannella,4807
57693928215,Cory Bernardi,5675
143504445664134,Christian Lindner,4974
443632662398519,Ute Bertram,3266
1518690448393113,Jo Churchill,3149
467344056705679,Philippe Close,4566
129674383714825,Lily D'Ambrosio MP,4914
853487668013001,Kerstin Tack,1825
397221667112336,Luke Foley,253
198924000145294,Alderman Van Johnson,2198
1642068702709637,Dr. Stefan Fulst-Blei MdL,2082
692941134057968,Dushyant Chautala,3803
664574940330469,Michelle Thomson,2693
118307398207734,Cayo Lara,3396
107591306090255,Carsten Schneider,1043
318814151575251,Filippo Gallinella,316
497946623573595,Jean Leonetti,5828
621438468048970,Timon Gremmels,3365
272994259386528,Andrea Leadsom MP,3016
59334014584,Louis MICHEL,2531
111110838911418,Luis Alberto Villarreal,82
248984428464398,Rafael Correa,3398
122807377823217,Delegado Francischini,270
122937744404283,Paul Eagle MP,2182
1482972991917270,Mah Siew Keong,590
15963743170,Luc Chatel,4619
1067821176570031,Paul Ziemiak,3020
135682526468939,Omar Perotti,4242
740858382630543,Seb Dance MEP,2904
461093597424764,Curtis Pitt MP,2051
10419173702,Maxime Bernier,5584
7656215652,Tim Kaine,921
352953834815624,Jason Wood,3009
172965536126348,Laura Puppato,3964
167113146790584,Brian Fincheltub,5294
437628036302147,Tonio Fenech,3228
681337358647228,Greg Hands,5831
441992419255336,Senador Valadares,1638
216582391864869,"Jamie Schmale, MP",1353
227349133981901,Troy Grant,5565
886540661444183,Patrick Rohmann,3629
1167071973306679,Joanna Augustynowska,5229
612558932188461,Segundo Cernadas,1306
344040952423132,"Judith Gerlach, MdL",4572
72002497258,Thierry Mariani,4949
15617630596,Congressman Joe Barton,1522
1410219772556421,Maggie De Block,2433
351338968253034,Dilma Rousseff,112
397405070321390,Orlando Silva,4783
115558161921629,Marcelo Aro,2522
469506176414952,Grant Robertson,5391
231707130202357,Petra Sitte,415
149105241935587,Bernd Siebert - Mitglied des Bundestages,3658
1543010275957455,Elizabeth Truss,1189
211597865528374,Joanna Fabisiak,2030
678805425610883,Enrico Corongiu,4479
587492024677202,Hildo Rocha,5320
56275975247,Sozar Subari,2803
240637459319900,Kristian Jensen,3537
147373667055,Senator Nick McKim,2290
175522542497401,Alev Korun,2146
1379540898993741,Omar Rivero,4004
152351941446339,Jorge Milton Capitanich,3466
17434022043,George A. Papandreou,4612
136874086417641,Ben Howlett,3209
518899094787741,Andrea Vallascas,1027
1745682372370310,Michael Gerdes,1422
335210110016973,Pierre Breton,3037
54363906809,Enrico Berlinguer,4576
375022342578927,Malena Massa,1583
184710044935107,Joanna Kluzik-Rostkowska,4015
345378512258813,Elise Stefanik,3302
794959433858802,Dulce Miranda,5853
340325262661652,David McAllister,1091
462692827200652,Mark Taylor MP - Member for Seven Hills,5737
512203465555033,Osmar Terra,5727
273850232718221,Roger Williams,3146
140091366077586,"Christian Goiny, MdA",5376
447116321996778,Nunzia de Girolamo,2977
170951649104,Nils Schmid,1805
371876219596308,Peter Winter,2128
1375884822664126,Valdir Raupp,3880
141053099240875,Levan Varshalomidze,824
